name,place,lastEventDate,lastMatchDate,firstMatchDate,topRating,lastRating,matches,fate,fateType,fateTeams
"BKC (Bu)","Buitenpost","1923-06-25","1923-06-24","1922-05-28",1557.5661202062263,1537.286880770262,15,"Gestopt",end,""
"Doel","Sneek","1923-06-25","1923-06-24","1923-06-24",1197.25,1175.8708846584489,1,"Gestopt",end,""
"TOGO (W)","Wolvega","1923-05-28","1923-05-27","1922-04-30",1142.1068938355863,1066.4903013594874,6,"Gestopt",end,""
"KCH","Huizum","1923-05-07","1923-05-06","1922-04-30",1522.0223820935928,1384.8728550236513,8,"Gestopt",end,""
"LEKC","Loenen","1923-04-23","1923-04-22","1922-12-31",1051.7822129008102,994.0094185315838,6,"Gestopt",end,""
"OHS","Amsterdam","1923-04-16","1923-04-15","1918-11-10",2055.290316721585,1462.5963202114337,19,"Gestopt",end,""
"Achilles (N)","Nijmegen","1923-04-09","1923-04-08","1921-10-02",1698.8351899907966,1417.8218220646447,10,"Gestopt",end,""
"UDI (S)","Sexbierum","1923-04-08","1922-05-28","1921-06-12",1478.4294083042503,1409.3016880488717,4,"Hernoemd naar Felicitas",rename,"Felicitas"
"DDM (O)","Oostvoorne","1923-03-26","1923-03-25","1923-02-04",900.5858663131792,878.5578549429712,2,"Gestopt",end,""
"ODIS²","Enkhuizen","1923-03-26","1923-03-25","1917-09-09",1537.2207883032117,1537.1952719994133,29,"Gestopt",end,""
"Olympia (A)","Amsterdam²","1923-03-19","1923-03-18","1922-09-24",1605.7889464551831,1545.09128096841,4,"Gestopt",end,""
"Trekvogels (A)","Amsterdam","1923-03-19","1923-03-18","1922-10-15",1438.797981821138,1438.5823276150152,4,"Gestopt",end,""
"Blauw Wit (O)","Oldenzaal","1923-03-12","1923-03-11","1922-11-05",1429.5,1414.6543252864897,3,"Gestopt",end,""
"Ons Huis","Amsterdam","1923-03-05","1923-03-04","1920-11-07",1708.9864964242324,1545.2887716815935,9,"Gestopt",end,""
"HBS (A)","Amsterdam","1923-03-04","1923-02-04","1921-09-25",1901.0742238042994,1681.160727102339,8,"Hernoemd naar Vierde Vijf",rename,"Vierde Vijf"
"MKV","Medemblik","1923-02-05","1923-02-04","1923-02-04",1484.2619216787841,1484.2619216787841,1,"Gestopt",end,""
"DEDO","Helmond","1923-01-29","1923-01-28","1922-10-08",1678.6951308059904,1613.0662981003989,3,"Gestopt",end,""
"Pope","Venlo","1923-01-29","1923-01-28","1922-07-30",2002.9220279909187,1960.1481467446629,3,"Gestopt",end,""
"UNI (De)","Deventer","1923-01-22","1923-01-21","1923-01-21",1174.3711208310726,1151.312775873319,1,"Gestopt",end,""
"DES (D)","Deventer","1923-01-21","1922-11-05","1922-10-22",1174.3741373045077,1174.3711208310726,2,"Hernoemd naar UNI (De)",rename,"UNI (De)"
"Swift (W)","Wageningen²","1923-01-14","1922-10-15","1921-11-20",1821.725636977419,1762.5012248378978,5,"Hernoemd naar Rapid (W)",rename,"Rapid (W)"
"Bijenkorf","Amsterdam","1922-11-20","1922-11-19","1918-10-20",1615.6183353072886,1381.1332560472567,15,"Gestopt",end,""
"Judea","Amsterdam","1922-11-20","1922-11-19","1922-11-19",1451.3865493744765,1451.3865493744765,1,"Gestopt",end,""
"Avanti","Amsterdam²","1922-11-13","1922-11-12","1915-10-03",1660.0104975243553,1349.7246291881936,40,"Gestopt",end,""
"AJC","Amsterdam","1922-10-29","1922-02-26","1920-09-26",1454.0110532726148,1290.1104674580283,10,"Hernoemd naar Quick (A)",rename,"Quick (A)"
"TOG (L)","Lochem","1922-10-22","1920-02-15","1916-09-17",1293.75,1206.739469638218,10,"Hernoemd naar 't Overschotje",rename,"'t Overschotje"
"OKC (Ob)","Oostburg","1922-10-09","1922-10-08","1921-03-13",1391.5107121628546,1363.0767387793935,16,"Gestopt",end,""
"SSS (W)","Warren","1922-10-09","1922-10-08","1922-05-28",1614.6167542190797,1561.2784143762449,8,"Gestopt",end,""
"Boekhuis","Amsterdam","1922-09-25","1922-09-24","1922-09-24",2000.0,1844.702143201488,1,"Gestopt",end,""
"VOMOS (S)","Sleen","1922-09-11","1922-09-10","1920-10-24",1573.665463382915,1440.051972672316,14,"Gestopt",end,""
"Vitesse (V)","Veenhuizen","1922-08-20","1922-05-28","1921-08-14",1333.5080510473413,1307.8206949084645,5,"Hernoemd naar Rood Zwart",rename,"Rood Zwart"
"AFLM","Leeuwarden","1922-07-24","1922-07-23","1921-06-05",1469.0903534969648,1452.7257641845526,8,"Gestopt",end,""
"Rohda (B)","Berlikum","1922-07-24","1922-07-23","1922-05-14",1043.836011633522,1043.836011633522,3,"Gestopt",end,""
"SSS (S)","Schoondijke","1922-07-24","1922-07-23","1921-05-22",1095.3342461881095,1049.904056633214,5,"Gestopt",end,""
"Alcides","Meppel","1922-05-22","1922-05-21","1921-04-17",1533.7927352382446,1475.9496997218528,7,"Gestopt",end,""
"DIO (B)","Biervliet","1922-05-22","1922-05-21","1921-09-11",1048.2775565625552,1048.0659214652576,2,"Gestopt",end,""
"IJKC","IJzendijke","1922-05-22","1922-05-21","1921-07-31",1101.5677428652139,1094.050154101328,4,"Gestopt",end,""
"WKC (DW)","De Wijk","1922-05-22","1922-05-21","1920-08-08",1614.9391704467291,1614.7408303441623,10,"Gestopt",end,""
"OLIK","Heerenveen","1922-05-15","1922-05-14","1922-05-14",1197.6947772980652,1197.6947772980652,1,"Gestopt",end,""
"WVV","Winschoten","1922-05-15","1922-05-14","1922-04-23",1165.136613460265,1136.5283667672293,3,"Gestopt",end,""
"KCK","Kloosterveen","1922-05-08","1922-05-07","1922-05-07",1203.2047817049288,1203.2047817049288,1,"Gestopt",end,""
"UDO","Westervelde","1922-05-08","1922-05-07","1922-05-07",1239.7063602320202,1239.7063602320202,1,"Gestopt",end,""
"DOS (Ho)","Hoogkerk","1922-05-01","1922-04-30","1921-04-10",1338.1294394027027,1338.1294394027027,9,"Gestopt",end,""
"RKC DOS","Ansen-Ruinen","1922-04-10","1922-04-09","1922-04-09",1396.9643253832378,1396.9643253832378,1,"Gestopt",end,""
"SLF","Leiden","1922-04-02","1922-02-26","1921-09-25",1392.306574119591,1310.2082443518748,4,"Hernoemd naar SDO (L)",rename,"SDO (L)"
"Ons Huis (M)","Middelburg","1922-01-09","1922-01-08","1921-04-03",1338.044294103945,1331.6898373452107,3,"Gestopt",end,""
"Aldy","Amsterdam","1921-12-12","1921-12-11","1920-11-07",992.5847424026449,992.5847424026449,6,"Gestopt",end,""
"Madjoe (A)","Amsterdam","1921-12-12","1921-12-11","1921-10-02",1182.3762332920535,1147.399615512208,2,"Gestopt",end,""
"Ozos","Amsterdam","1921-11-28","1921-11-27","1921-10-02",969.7071177404455,944.6579292164134,6,"Gestopt",end,""
"Metallicus","Amsterdam","1921-11-21","1921-11-20","1921-11-20",1206.0278482112674,1206.0278482112674,1,"Gestopt",end,""
"Ontwikkeling","Nijmegen","1921-11-21","1921-11-20","1921-11-20",904.0371145801241,904.0371145801241,1,"Gestopt",end,""
"SVGT","Amsterdam","1921-11-21","1921-11-20","1921-11-20",1072.3696815780104,1072.3696815780104,1,"Gestopt",end,""
"Utrecht","Utrecht","1921-11-21","1921-11-20","1921-09-18",1398.8295310286887,1313.9303106074724,3,"Gestopt",end,""
"DOSO","Amsterdam","1921-11-14","1921-11-13","1914-10-25",1778.1383546204731,1620.8396329270684,68,"Gestopt",end,""
"WKC (Wij)","Wijhe","1921-11-12","1921-11-11","1921-11-11",900.0,894.8645238322929,1,"Gestopt",end,""
"DDM","Brielle","1921-10-30","1920-09-05","1919-09-14",1729.3431135105093,1729.3431135105093,3,"Hernoemd naar Brinio",rename,"Brinio"
"BKC (E)","Enkhuizen","1921-10-03","1921-10-02","1921-09-18",1212.396435454224,1187.485249512517,3,"Gestopt",end,""
"DHBSC","Dordrecht","1921-09-18","1921-02-06","1918-11-24",1686.5699759084575,1527.3000260558804,23,"Hernoemd naar HBS (D)",rename,"HBS (D)"
"Sparta (F)","Finsterwolde","1921-09-12","1921-09-11","1921-03-27",1113.0197521069622,1010.4945174174144,11,"Gestopt",end,""
"OKK (R)","Roswinkel","1921-08-15","1921-08-14","1920-09-05",1516.8845507730439,1516.8845507730439,10,"Gestopt",end,""
"TOG (ND)","Nieuw Dordrecht","1921-08-15","1921-08-14","1920-10-24",1465.0828614308102,1362.1558294287524,5,"Gestopt",end,""
"DGV","Dalen","1921-08-08","1921-08-07","1921-05-22",1380.359850830661,1358.3876548208464,3,"Gestopt",end,""
"DOL","Nieuw Amsterdam","1921-08-08","1921-08-07","1921-04-17",1501.713493782762,1501.6693446604222,4,"Gestopt",end,""
"DOSO (NA)","Nieuw Amsterdam","1921-08-01","1921-07-31","1920-10-24",1550.7274882275424,1550.7274882275424,6,"Gestopt",end,""
"TOG (N)","Nijehorne","1921-08-01","1921-07-31","1921-05-29",1205.7603051034632,1145.4798851493736,5,"Gestopt",end,""
"VIOS (Dre)","(Drenthe)","1921-08-01","1921-07-31","1921-05-08",1137.0900394244265,1135.088171240932,4,"Gestopt",end,""
"VOC","Ierseke","1921-08-01","1921-07-31","1921-07-10",1644.2219270591606,1644.2219270591606,2,"Gestopt",end,""
"SH","Huizum","1921-07-18","1921-07-17","1921-06-05",1315.3082596417782,1313.613282348894,2,"Gestopt",end,""
"Velocitas (S)","Schoonoord","1921-07-04","1921-07-03","1921-03-27",1374.2788013417085,1374.0068912854285,6,"Gestopt",end,""
"Vitesse (E)","Ees","1921-07-04","1921-07-03","1921-04-24",1522.599849726054,1522.327939669774,5,"Gestopt",end,""
"Hercules (A)","Assen","1921-06-27","1921-06-26","1921-04-17",1434.3173557397822,1429.016234868992,7,"Gestopt",end,""
"Olympia (F)","Franeker","1921-06-20","1921-06-19","1921-04-03",1445.2085683180892,1390.07101071954,6,"Gestopt",end,""
"UDI (Te)","Terneuzen","1921-06-20","1921-06-19","1919-05-25",1233.245138758049,1148.9550397253752,6,"Gestopt",end,""
"VOMOS","Bellingwolde","1921-06-20","1921-06-19","1914-11-08",1598.2281392005505,1405.944096981325,18,"Gestopt",end,""
"ZAC","Zwartemeer","1921-06-20","1921-06-19","1921-05-22",1782.702684399452,1782.702684399452,3,"Gestopt",end,""
"AKC (As)","Assen","1921-06-13","1921-06-12","1920-06-20",1338.3739016338652,1242.140471922629,6,"Gestopt",end,""
"SCS","Drouwen","1921-06-06","1921-06-05","1921-06-05",2006.4749411171365,2006.4749411171365,1,"Gestopt",end,""
"VOP (M)","Maten","1921-06-06","1921-06-05","1920-09-05",1462.0113213112847,1370.775871346232,8,"Gestopt",end,""
"WSS (ND)","Nieuw Dordrecht","1921-06-06","1921-06-05","1921-05-22",2021.6951770642506,1920.8548764912819,2,"Gestopt",end,""
"OKC (Oo)","Oostwold","1921-05-30","1921-05-29","1921-04-10",995.8166821581248,995.8166821581248,5,"Gestopt",end,""
"TOGIDO","Roden","1921-05-16","1921-05-15","1921-04-17",1014.9511583840193,997.4076325891125,2,"Gestopt",end,""
"Be Quick (EC)","Emmer-Compascum","1921-05-09","1921-05-08","1920-10-24",1103.6217528462303,1092.4848056018436,2,"Gestopt",end,""
"Vogel²","Amersfoort","1921-04-25","1921-04-24","1921-04-24",1251.0,1210.2420340565432,1,"Gestopt",end,""
"Jong Holland","Hoorn","1921-04-11","1921-04-10","1917-09-30",1586.3709687467922,1524.873304935075,27,"Gestopt",end,""
"Blauw Wit (D)","Dordrecht","1921-04-04","1921-04-03","1921-04-03",1436.8725387293744,1436.8725387293744,2,"Gestopt",end,""
"Rap","Utrecht","1921-03-21","1921-03-20","1918-09-29",1345.9795025886137,1274.913438451576,13,"Gestopt",end,""
"Doelen","Tweede Exloermond","1921-03-14","1921-03-13","1913-11-23",1366.8149854687426,1366.8149854687426,8,"Gestopt",end,""
"Incasso Bank","Amsterdam","1921-02-28","1921-02-27","1920-10-31",1365.25,1345.3595061050553,3,"Gestopt",end,""
"Robaver","Amsterdam","1921-01-31","1921-01-30","1920-11-07",1353.149228345239,1353.149228345239,2,"Gestopt",end,""
"Taseno","Amsterdam","1920-11-08","1920-11-07","1920-11-07",1771.75,1770.8622512098511,1,"Gestopt",end,""
"Delft","Delft","1920-11-07","1914-03-15","1908-04-12",1404.625813849792,1172.1452284716297,26,"Hernoemd naar DKC (De)",rename,"DKC (De)"
"TOV (H)","Holten","1920-11-01","1920-10-31","1919-12-14",949.9429459475756,910.9229402773985,3,"Gestopt",end,""
"WIK (K)","Klazinaveen","1920-10-25","1920-10-24","1920-10-24",1368.4362515080118,1368.4362515080118,1,"Gestopt",end,""
"Juliana (G)","Goes","1920-10-10","1920-08-01","1918-09-15",1382.781561161781,1322.9897673192597,16,"Gefuseerd met Steeds Voorwaarts tot MEVO",fuse_new,"Steeds Voorwaarts|MEVO"
"Steeds Voorwaarts","Goes","1920-10-10","1920-07-25","1917-12-09",1509.0698161234043,1269.3214548428832,28,"Gefuseerd met Juliana (G) tot MEVO",fuse_new,"Juliana (G)|MEVO"
"AJC (H)","Haarlem","1920-09-13","1920-09-12","1920-06-13",1283.1911327976545,1231.4263672258905,6,"Gestopt",end,""
"DSV (H)","Haarlem","1920-09-13","1920-09-12","1920-05-30",1354.9467960736947,1305.0853245299388,4,"Gestopt",end,""
"DDK (S)","Smilde","1920-08-30","1920-08-29","1920-06-27",1464.227296165409,1461.4898248907684,3,"Gestopt",end,""
"WTK","Vlissingen","1920-08-23","1920-08-22","1920-08-22",1086.0273321651775,1086.0273321651775,1,"Gestopt",end,""
"WKC (Gro)","Wildervank","1920-07-12","1920-07-11","1920-07-11",997.2237860729265,990.8598580130531,1,"Gestopt",end,""
"DKC (Di)","Diepenheim","1920-06-21","1920-06-20","1919-12-14",949.395915449778,949.395915449778,3,"Gestopt",end,""
"HBS (As)","Assen","1920-06-21","1920-06-20","1920-06-20",1074.997604170531,1074.997604170531,1,"Gestopt",end,""
"NKC (Ne)","Neede","1920-06-21","1920-06-20","1920-06-20",1492.9246139594954,1492.9246139594954,1,"Gestopt",end,""
"Pro Patria","Den Helder","1920-06-21","1920-06-20","1920-06-20",921.2112178103195,921.2112178103195,1,"Gestopt",end,""
"Delden","Deldem","1920-04-12","1920-04-11","1917-10-07",1724.9499286520452,1407.5436841091494,22,"Gestopt",end,""
"Naas","Deventer","1920-03-01","1920-02-29","1913-04-13",1543.5268893639234,1204.0140213685042,40,"Gestopt",end,""
"Sparta (A)","Amsterdam","1920-02-02","1920-02-01","1917-10-14",1775.5265859297715,1623.866174310948,17,"Gestopt",end,""
"HW","Amsterdam","1920-01-19","1920-01-18","1917-11-04",1579.4996604426199,1555.9963812851856,11,"Gestopt",end,""
"Markelo","Markelo²","1920-01-19","1920-01-18","1918-11-10",1566.6718721261882,1518.4540719328015,9,"Gestopt",end,""
"TIA","Dordrecht","1920-01-19","1920-01-18","1918-11-24",1424.2922838074055,1371.369036650728,9,"Gestopt",end,""
"Inter Nos (A)","Amsterdam","1919-12-29","1919-12-28","1919-09-14",1543.0,1442.905277622057,4,"Gestopt",end,""
"TOP (H)","Hengelo Ov","1919-12-15","1919-12-14","1912-04-28",1769.56700344881,1518.6720049019457,59,"Gestopt",end,""
"Venetas","Warnsveld","1919-12-01","1919-11-30","1918-09-22",1439.621902855576,1206.3159939545656,8,"Gestopt",end,""
"Dubbel Zes","Den Haag","1919-10-27","1919-10-26","1918-10-20",1203.57898276508,1123.6071207031846,4,"Gestopt",end,""
"Boekelo","Boekelo","1919-10-13","1919-10-12","1913-02-16",1377.452218123378,1375.6611842617804,4,"Gestopt",end,""
"Goor","Goor","1919-10-13","1919-10-12","1913-02-16",1600.851279327208,1485.7071093490044,12,"Gestopt",end,""
"VIOD (D)","Dordrecht","1919-09-29","1919-09-28","1919-09-28",1194.5558676130781,1194.5558676130781,1,"Gestopt",end,""
"Dordt","Dordrecht","1919-09-14","1919-03-02","1913-10-05",1712.5988832688195,1566.1300998971483,32,"Gefuseerd met EDN tot Deetos",fuse_new,"EDN|Deetos"
"EDN","Dordrecht","1919-09-14","1919-06-08","1918-09-22",1627.7463907002402,1612.6941571524628,15,"Gefuseerd met Dordt tot Deetos",fuse_new,"Dordt|Deetos"
"VTV","Vlissingen","1919-09-01","1919-08-31","1918-07-07",1269.6318365598545,1192.704673847002,7,"Gestopt",end,""
"Luctor et Emergo","Zeeland","1919-08-04","1919-08-03","1918-08-25",1857.2252936621474,1731.2047069197306,5,"Gestopt",end,""
"Sparta (V)","Vlissingen","1919-07-28","1919-07-27","1918-07-07",1352.3786989755895,1352.3786989755895,4,"Gestopt",end,""
"HHD","Goes","1919-06-30","1919-06-29","1918-05-05",1403.4182049572958,1301.4424408989605,10,"Gestopt",end,""
"Vriendschap","Sneek","1919-06-16","1919-06-15","1918-09-29",1593.9048681818253,1565.7446250203077,4,"Gestopt",end,""
"Amicitia","Boskoop²","1919-05-26","1919-05-25","1908-11-01",1652.5930273715717,1546.5002549610927,46,"Gestopt",end,""
"Olympia","Weesp","1919-05-05","1919-05-04","1915-10-03",1572.979141104528,1380.7091577600938,22,"Gestopt",end,""
"Gelria","Borculo","1919-03-24","1919-03-23","1918-11-03",1577.399405419597,1504.293856972905,7,"Gestopt",end,""
"HSL","Leerdam","1919-03-24","1919-03-23","1918-09-15",1325.1054032387112,1315.2484889603143,4,"Gestopt",end,""
"HS","Zoelen","1919-01-20","1919-01-19","1913-09-07",1302.9185620657806,1194.7774383669457,14,"Gestopt",end,""
"HOC²","Haarlem","1919-01-13","1919-01-12","1912-11-03",1590.8886919568477,1179.4324743194813,32,"Gestopt",end,""
"Merwestad","Dordrecht","1918-12-09","1918-12-08","1917-03-18",1548.714952924925,1484.7370710687733,12,"Gestopt",end,""
"Twentsch Haagje","Goor","1918-12-09","1918-12-08","1918-11-03",1407.75,1386.1447218855337,3,"Gestopt",end,""
"DVS","Amsterdam","1918-11-25","1918-11-24","1914-10-25",1483.389728999603,1345.259533700846,15,"Gestopt",end,""
"OKK","Dordrecht","1918-09-22","1918-05-19","1911-12-10",1735.307934870544,1543.1716860251186,45,"Hernoemd naar EDN",rename,"EDN"
"Six Semper","Vlissingen","1918-09-02","1918-09-01","1918-05-19",1254.884211159911,1241.9078654082132,7,"Gestopt",end,""
"THOR (S)","Sas van Gent","1918-08-19","1918-08-18","1918-08-18",1200.0,1199.4706261662825,1,"Gestopt",end,""
"TKC (T)","Terneuzen","1918-08-19","1918-08-18","1918-08-18",1793.8780567971387,1793.8780567971387,1,"Gestopt",end,""
"BKC (DB)","Den Bosch","1918-05-20","1918-05-19","1913-06-29",1573.5505729930917,1430.0735526529859,27,"Gestopt",end,""
"Helmond","Helmond²","1918-04-15","1918-04-14","1916-11-19",1378.8206579456307,1156.0888491102432,5,"Gestopt",end,""
"WKC (Wo)","Wormerveen","1918-03-25","1918-03-24","1917-09-09",1403.4639784793146,1322.9718018637918,6,"Gestopt",end,""
"UDI","Harlingen","1918-03-18","1918-03-17","1917-09-09",902.5150627145827,894.4158354930896,5,"Gestopt",end,""
"Victoria (V)","Vlaardingen","1918-03-04","1918-03-03","1917-03-18",1526.3558229278158,1467.0649396967522,5,"Gestopt",end,""
"DOS","Amsterdam","1918-03-03","1918-02-17","1906-05-12",1856.1321876262107,1463.280307468111,120,"Opgegaan in DOSO",merge_into,"DOSO"
"VOS","Amsterdam","1918-01-28","1918-01-27","1917-10-14",1566.75,1532.3318625798775,4,"Gestopt",end,""
"RSGV","Rotterdam","1917-11-05","1917-11-04","1913-09-28",1566.1851233747536,1379.3388497640474,24,"Gestopt",end,""
"Stanfries","Gorredijk","1917-11-05","1917-11-04","1917-10-14",1479.75,1466.4296241824936,2,"Gestopt",end,""
"Friso (H)","Heerenveen","1917-10-29","1917-10-28","1917-10-14",1448.1114068675652,1448.1114068675652,2,"Gestopt",end,""
"UD (Al)","Almelo","1917-10-08","1917-10-07","1916-11-12",1310.4596636835715,1308.6217755431258,3,"Gestopt",end,""
"OC","Arnhem","1917-04-23","1917-04-22","1916-12-03",1423.7953124466662,1355.9164665605483,5,"Gestopt",end,""
"Gazelle","Dieren","1917-03-12","1917-03-11","1916-10-22",1108.1963657108463,1108.1301730105056,4,"Gestopt",end,""
"Lycurgus","Den Bosch","1917-03-12","1917-03-11","1916-12-03",1055.2947143612744,1023.3242485622488,2,"Gestopt",end,""
"UNI","Amsterdam","1917-03-12","1917-03-11","1913-10-26",1776.9395775272753,1673.2929452557428,23,"Gestopt",end,""
"Purmerend","Purmerend","1917-02-18","1916-02-06","1915-10-03",1633.5,1562.0355430183654,5,"Hernoemd naar BEP",rename,"BEP"
"TOP (Sch)","Schellingwoude","1916-12-25","1916-12-24","1912-11-10",1677.2631783566255,1331.7151635881785,14,"Gestopt",end,""
"AOC","Almelo","1916-12-04","1916-12-03","1916-11-05",1728.4092493445016,1728.4092493445016,2,"Gestopt",end,""
"Deventer","Deventer","1916-05-01","1916-04-30","1913-04-13",1551.255033759291,1262.2157656245133,27,"Gestopt",end,""
"ODIS","IJmuiden","1916-04-25","1916-04-24","1913-10-19",1782.0981520961027,1412.9940507591282,11,"Gestopt",end,""
"UD","Amsterdam","1916-04-10","1916-04-09","1910-10-09",1670.4731991669364,1504.0955040497065,49,"Gestopt",end,""
"UKC","Utrecht","1916-03-06","1916-03-05","1914-10-04",1729.6667047677215,1605.0425486608735,11,"Gestopt",end,""
"Bussum","Bussum","1915-12-13","1915-12-12","1914-10-11",1670.3465662305405,1540.401551368228,11,"Gestopt",end,""
"Baarn","Baarn","1915-11-01","1915-10-31","1914-10-04",1290.5959163368564,1224.6109347757917,10,"Gestopt",end,""
"Victoria","Wageningen","1915-10-25","1915-10-24","1912-01-28",1459.576579195164,1281.4079768843185,34,"Gestopt",end,""
"LKC","Loppersum","1915-10-18","1915-10-17","1915-05-16",1375.1467145561933,1265.298285135205,4,"Gestopt",end,""
"NKC (Nw)","Nieuwolda","1915-10-18","1915-10-17","1915-06-20",909.4326625688327,868.4412314565642,2,"Gestopt",end,""
"UNA (S)","Scheemda","1915-09-27","1915-09-26","1914-04-05",1567.184567554652,1542.7343025805098,9,"Gestopt",end,""
"Quick (OP)","Oude Pekela","1915-05-24","1915-05-23","1915-05-23",954.1704184955994,954.1704184955994,1,"Gestopt",end,""
"Ready","Enschede","1915-04-05","1915-04-04","1915-03-14",1411.9320293769192,1376.0605351951008,2,"Gestopt",end,""
"EDO","Arnhem","1915-03-29","1915-03-28","1910-10-16",1717.3025093413596,1490.121457046699,47,"Gestopt",end,""
"WIK","Gorinchem","1915-02-15","1915-02-14","1914-10-25",1720.1339737551557,1649.3526339447742,3,"Gestopt",end,""
"MAAS","Poortugaal","1915-01-25","1915-01-24","1914-10-04",1583.9752128593445,1532.481785083827,3,"Gestopt",end,""
